text,label
"በቃ ዙሪያውን ተንጠልጥሎ በእውነት እኔን ዝቅ አድርጎኛል.",0
"ብርቱካናማ ደንበኛ አሁን ለታማኝዎ ነፃ ካሜራዎን ያሻሽሉ ይችላሉ.አሁን ይደውሉ 0207 153 9996 ይደውሉ. ቅናሽ 14 ማርች ያበቃል.T & CS ይተግብሩ.የመርጦ መውጣት",1
"ፔትኒ ልጅ እርስዎ እኔን እና የጓደኛዎ jehive heah jehohive NockoveChous ከሆነ ኒኬቶችዎ ሁሉ ይወርዳሉ",0
"እሺ i msg u4 ቤቴን ትቼዋለሁ.",0
"ጥቂቶች ጥቂቶች ነበሩ እና lt; # & gt;ደቂቃዎች በፊት",0
"የመጨረሻው ዕድል!ዛሬ £ 150 ዋጋ ያለው የቅናሽ ቫውቸሮች ዛሬ!የጽሑፍ ሱቅ እስከ 85023 ድረስ!ሳቫሞብ ሞባይልን ይሰጣል!T cs savamob Pox84 M263uz.£ 3.00 ንዑስ.16",1
"APPTT & LT ጊዜ & gt;ነኝ.የእኔ ስህተት አይደለም አይደልም.ሁለት ጊዜ ነገርኩት",0
"ለ 1 ኛ ሳምንት ነፃ!No1 Nokia ቶን 4 ዩአርአይ ሞዴል በየሳምንቱ ከ 8077 ጋር የኖክታ ማቆያዎችን ከ 8077 ጋር.www.eteted.co.uk Pobox 36504 w45wwu 1604 መደበኛ 1120P  ድምጽ",1
"በ 08000407165 (18+165 (18+165) £ 200 ወር ወይም £ 1000 የዋጋ አወጣጠ ክፍያ £ 1000 የክፍያ መጠየቂያ ደውለው ክፍያ 1822122222222PTOPSTORTET ላይ ያቆማል.RG21 4JX",1
"K ከ 4 በፊት እሆናለሁ.",0
"እኔ በጣም እመሰክራለሁ",0
"እርግጠኛ ግን አሁንም እንደ lekokin እንኳን ማወቅ እንዳለብን ያረጋግጡ",0
"ጎጆ ሁል ጊዜ ይሰራሉ.በቃ አቁሙ.",0
"እኔ የግማሽ ቀን እረፍት ሆኖ እኔ ደህና አይደለሁም",0
"ኡሽ ከአልጋ መውጣት አልፈልግም.በጣም ሞቅ ያለ ነው.",0
"ኤስ :) S.RERVUSSUSE & LT; # & GT;:)",0
"ስለዚህ ከወንዶቹ አለባበሶች ጋር የሚመጣ ቀለበት አለ.የወደፊቱ ዮሃፊስን ስጦታን መሰባበር ይችላሉ.ፍንጭ ፍንጭ",0
"እንኳን ደስ አለዎት ዩኤስኤ £ 500 የ CD የስጦታ ቫይቸርዎችን እና ነፃ የመግቢያ ደረጃን አግኝቷል.",1
"ሻንጣዎን እሺ እበዳለሁ.",0
"እርስዎ በስም of ርዋዋንስ5120 ላይ በሺንኮ ዲቪዲ ፓሊ አርም ነበር.2 ተጫራቾች ኤስኤምኤስ ይጎብኙ.AC  SMERERSERS 2 የጨረታ ማስታወቂያ ማስታወቂያዎች መልስ ይሰጣሉ",1
"የእኔ ልጅ የት አለ?ናፈቅሽ ... ምን ሆነ?",0
"እሱ ብዙ ጥቅም ላይ የዋሉ ሕፃናት አሉት ግን ሞዴሉ አይረዳም.እሱን ማምጣት አለብዎ እና እሱ ይዛመዳል",0
"ደግሞ ደግሞ የገሊላዮ ወይም ዶቢያን እያመጣችሁ ነው",0
"ከዚያ ለምን ምላሽ አይሰጡም",0
"Boo bybe!Unibob ን ትደሰታለህ?U with 2 b gettin በጥሩ ሁኔታ ላይ ይመስል ነበር! ተስፋ ያድርጉ?",0
"ደህና ከሰዓት ከዋክብት!የእኔ ልጅዬ እንዴት ነው?ገና ቢራመኝም?እኔን ለመፈፀም ህመም?* SPIPS ካፕ us ርቺንቺን * የሕፃናትን ማዶ መሳም *",0
"በመንገድ ላይ TXT",0
"ኤስ.ኤም.ኤስ.ኤስ.ለጽሑፍ የጽሑፍ ክሬዲቶች Pls goto Wwatow wwwow twogt.net የመግቢያ ምዝገባ = 3 ኪ.ሲ.ኤል.እገዛ 0870284025.com.220-ሴሜ 2 9 ሀ",1
"25P 4 የአልፊ ጨረቃ ልጆች በዑር ህዝብ ላይ ዘፈኑ.ለ ur M8s ን ይንገሩ.ለኖሊያስ ወይም ለፖሊሲዎች ለኖሊያስ ወይም ለፖሊዮሽ ልግስና እስከ 8007 elys modios on Nox zed 08701417012 ትርፍ 2].",1
"መልካም ምሽት ይሁንላችሁ!ትትይል",0
"እምምም .. ቢት እና ቁርጥራጮች lol ... * sighs * ...",0
"ሃሃሃ .. አንጎልዎን ውድ",0
"ሄይ.ማንኛውም ደብዳቤ አግኝተዋል?",0
"አዝናኝ ብርሃን ወደ አረንጓዴ ዞር ማለት ሌላ ጓደኛዬ እፈልጋለሁ & lt; # & gt;ዋጋ ያለው ግን እሱ ላይሆን ይችላል",0
"ትናንት ጌታ አመሰግናለሁ.ድንቅ ነገር ሆነሃል.በቀብር ውስጥ እንደወደዱ ተስፋ አደርጋለሁ.ሞጂባዮላ",0
"ሚስጥራዊ አድናቂ አለዎት.በጣም ልዩ የሆነ ማን እንደሆነ ያሳያል.መልስ ለማግኘት 09065174042 ይደውሉ.1.50 በ MSG RED.የጡብ እንክብካቤ 07821230901",1
"ታዲያስ እንዴት ጥሩ ነው",0
"ውድ ቫውቸር አቤት ይህንን ሳምንቶች አቅርቦት ለመጠየቅ እባክዎን በፒ.ሲ.ፒ.ጽሑፎችን ለማቆም TXTTONTONTET እስከ 80062 ድረስ",1
"በጣም አመሰግናለሁ.እኛ ሾርባ እና ሱራ ስንሰጥ የኩባንያዎን ደስታ አላገኘንም.መልካም እንደሆንክ ተስፋ አደርጋለሁ.እኛ አልልዎ ኦህ!ወደ አቢሮ ተለያይተናል.ይደሰቱ!ይህ ከደመሞች በፊት የላክኳት መልእክት ነው",0
"በእርግጥ ውጤት ይሰጣል :)",0
"እንደምን አደርሽ ውድ ፍቅረኛዬ .......................ስኬታማ ቀን.",0
"በሳምንት ውስጥ ለአምስት ፓውንድ 0800288881 ብቻ ከ 802888881 ወይም አዲስ የቪዲዮ ስልክ በማንኛውም ጊዜ 750 የቪዲዮ ስልክ ያስፈልግዎታል?",1
"ጌታዬ ላለፉት ጥቂት ወራቶች ኪራይ በመክፈል ሄድኩ እና $ & LT ን መክፈል ነበረብኝ # & GT;ክስ.ለራስዎ የበለጠ ወጪ ስለሰጡት ነገር ለእኔ እና ለዚህም ነው ለምን እንደሆንኩ ተሰማኝ.እኔ ግን በዚህ ወር ውስጥ ክስ መክፈል መቻል እና ከዚያ ወራት ክስ መክፈል መቻል ከቻለ በኋላ ከወር ማብቂያ በፊት የመጀመሪያ ጥያቄን መክፈል እችላለሁ.እባክዎን መርዳት ይችላሉ.አመሰግናለሁ",0
"አዲስ ቪዲዮ ስልክ 750 ማንኛውንም አውታረ መረብ (ኔትወርክ) የቪጋን ግማሽ የዋጋ ዋጋ የኪራይ ካሜራ 08000930705 ይደውሉ ወይም ለማቅረብ መልስ ለመስጠት ሞክረናል",1
"የመጨረሻው ዕድል 2 የ £ 150 ዋጋ ቅናሽ ቫውቸር -100 ዶላር ዋጋው አዎ!16.TXT X ን ያስወግዱ ወይም ያቁሙ",1
"I luv u soo 2 እኔ ምንኛ U R 2 ደወል rogorowe logv U XXX",0
"Pls ስለ ማን እንደ እከፍታለሁ መቼ እና ምን ያህል ነው.",0
"የእኛ የ Prashathatan እናት ትናንት ማታ አል passed ል.ለእርሷ እና ለቤተሰቧ ጸልዩ.",0
"አጣዳፊ!ከመሬትዎ መስመርዎ 09066350750 ይደውሉ.የእርስዎ ማሟያ 4 * ኢብዛ በዓል ወይም 10000 የገንዘብ ድጋፍ አጠባበቅ ክምችት S & CS Pod34 Skp 150 PP330 pp 18+",1
"K.k :) መቼ ነው የሚሄዱት?",0
"ይህ በእንዲህ እንዳለ በሻይ ሱይት ውስጥ: - xavier ለእኛ ለመስጠት እና LT ለመስጠት ወስኗል # & GT;ሳማንታ እየመጣች ያለች ሰከንዶች የሰከንዶች ሰኮንዶች የሰከንዶች ሰኮንዶች ሰኮንዶች እሷን ወይም የተወሰኑትን ሹራቢ እንዲሰማው ጁይ ጊታር እየተጫወተች ነው.ደግሞም ከእንግዲህ ወዲህ ዱካ ከእንግዲህ አልኖርም ብዬ አይመስለኝም",0
"እኔ መብላት የማልችል እምላለሁ የምበላው ሆዴ በጣም ብዙ ሥቃይ እየማልሁ ነው.ክብደት መቀነስ የተሻለ ነው.",0
"እኔ ቢሮ ውስጥ ነኝ -) ምንድነው?",0
"አዎ አዎ ለሁለቱም በቂ ቦታ ያለው ቦታ አለ x በጣም ብዙ በጣም ብዙ የሱፍ ጫማዎች አሉት.ይቅርታ በኋላ ላይ እንገናኝ",0
"የዛሬው ቅናሽ!£ 150 ዋጋ ዋጋ ቫውቸሮች ያግኙ!አዎ አዎ 85023!ሳቫሞብ አባል ተንቀሳቃሽ ስም ይሰጣል!T cs 08717898035. £ 3.00 ንዑስ.16.ያልተሳካ ምላሽ x",1
"Orcard ቀድሞውኑ ደርሰዋል?U wan 2 መጀመሪያ ትኬቶችን ይግዙ?",0
"እኔ እውነተኛ ነኝ ልጅ!የውስጥ ትብብርዎን ማምጣት እፈልጋለሁ ...",0
"ሙሉውን ስሪት ድግስ ያካሂዱ ከሆነ DA ምንም DA አይ.",0
"AH ደካማ ሕፃን! ተስፋ ኡርፍልስ ቢልስሉ luv!የፕሮቶትስ የሠራተኛ ፕሮፌሽኖች ሄይ 2 U SNON ብዙ የፍቅር ጂኤንጂጂጂክስ.",0
"ታሪኩን አቁም.ተመልክቼዋለሁ እናም እሱ መፃፍ የለብኝም.",0
"ወሲባዊ ግንኙነት !!አዲስ ጓደኞች ይፍጠሩ ወይም በዓለም ውስጥ በፍቅር ይወድቁ አብዛኛዎቹ ብልህ ጽሑፍ (እንግሊዝኛ).በቃ ጽሑፍ VIP ወደ 83110 ብቻ ማን ሊገናኙ ይችላሉ ብለው ይመልከቱ.",1
"ልጅሽን ሊወስድ ነው?",0
"ሃይ አሽ ነገ ጠዋት ላይ እየመጣ ነው.& lt; የአስርዮሽ እና GT;እኔ ካቲ ውስጥ እገኛለሁ ከዚያም ወደ oro Office ሄድን.ወደ ቤት ከገባ በኋላ መልስልኝ.",0
"ታዲያ ማንኪያዎች ደህና ናቸው?",0
"አንድ ሰው ታምፓ ተብሎ የሚጠራው ነው ብሏል",0
"አሁን በሥራ ላይ.በጥቂት ደቂቃ ውስጥ ሊኖርዎት ይችላል.",0
"ወንድምህ ብልህ ነው",0
"ይቅርታ ግንኙነቶቼን ማቆየት በምችልበት ጊዜ ሁሉ ምናልባት አንድ ወይም ሁለት ነው?እልክልዎታለሁ",0
"አውቶቡሱ በ COOC ውስጥ ምን ያህል ጊዜ እንደሌለኝ አውቀዋል.",0
"ዱዳ IVE አንድ የሎታ ቅርስን በቅርብ ጊዜ እያየች ነበር",0
"እንኳን ደስ አለዎት ዩኤስኤች ከድንግል መዛግብቶች ወይም ምስጢራዊ የስብርት ስጦታ የ ARS አቅርቦትን ያሸንፉታል",1
"እኔ እዚህ ግን ግድግዳዎችን እና ጎተራዎችን እና አንደኛሁ እቆጥረዋለሁ ምክንያቱም ሰላማዊ ባልጫወታለሁ ግን እኔ ምንም ችግር የለውም የሚል ቦታ አለኝ",0
"የግል!የ 2003 የሂሳብ መግለጫዎ ለ 07808 XXXXXX 800 ያልተሸፈነ ኤስ. M. ነጥቦች.ይደውሉ 08719899217 መለያየት ኮድ: 41685 ጊዜው ያልፍበታል 071104",1
"ሀሎ.ለተጠቃሚ የሙከራ ፕሮፌሽኖች ለተጠቃሚ የሙከራ ፕሮፌሽኖች ለተጠቃሚ የሙከራ ፕሮፌሽኖች እንፈልጋለን.ማዳን እችላለሁን?አድራሻዎን እና DOB ASAP እፈልጋለሁ.To r",1
"Xmas ምን ይፈልጋሉ?ከግማሽ የዋጋ መስመር ኪራይ ጋር 100 ነፃ የጽሑፍ መልእክቶች እና አዲስ ቪዲዮ ስልክየበለጠ ለማወቅ 0800 0721072 ላይ ይደውሉ!",1
"እየሄደ ነው ... ምንም ችግር የለም.",0
"እኔ ከጠፋብኩበት ጊዜ እልክላችኋለሁ",0
"ኡሽ ከረጅም ቀን በፊት ነበር.ደክሞኛል.ዝም ብለው ማቀነባበጥ እና ማደንዘዣ መውሰድ እፈልጋለሁ",0
"በአንድ ቀን ውስጥ ከራስዎ ጋር አንድ ጊዜ ከእራስዎ ጋር ይነጋገሩ ... !!!ያለበለዚያ በዚህ ዓለም ውስጥ ምርጥ ጓደኛዎን ያጣሉ ... !!- shakeSksse- shesil & lt; # & GT;",0
"እርስዎ እስኪያቋርጡ ድረስ ሱቅ 10 ኪ 500 £ 500 ገንዘብ ወይም £ 100 የጉዞ ቫውቸር £ 10064011000 ነው.",1
"በካርቶር ውስጥ ነዎት?የሆነ ነገር ማየት ያስፈልግዎታል",0
"የፀሐይ ብርሃን ጥያቄ Q!ከየትኛው የሀገር ሳምንት ውስጥ የትኛው ሀገር ውስጥ እንደሚጫወቱ ያውቃሉ?TXT anser ወደ 82277. £ 1.50 SP: Tyrone",1
"እርስዎ 2 የሚመስሉ ሚስጥራዊ አድናቂዎች አሏቸው - ከ U- ውጭ የሚሆን ማን ነው?",1
"እርስዎ 2 የሚመስሉ ሚስጥራዊ አድናቂዎች አሏቸው - ማን እንደ ሚያነጋግራቸው ርስት ያወጣቸው ማን እንደሆነ ከ 09065171141414141418- stops-08",1
"አስታዋሽ የከፈሉትን ይዘት አላወረዱም.ጎቶ ኤች ቲ ቲ ፒ:  DOIT.Mymoby.ይዘትዎን ለመሰብሰብ",1
"እይ እረፍት እሰጥዎታለሁ በጣም ጥቂት ጊዜ ዌል ሁል ጊዜ ወደ እርስዎ የሚመራው ሰዓት ወደ እርስዎ የሚመራዎትን እረፍት እንዲወስዱኝ አውቃለሁ.እኔ አንድ ሰው ነበርኩ ግን አንድ እኩለ ሌሊት ግን አንድ ፊልም ከ 2. በኋላ ወደ ቤት መምጣት ያስፈልግዎታል.መተኛት ያስፈልግዎታል ምንም ነገር ከሆነ የጆሮ ስልጠናን ማጠናከሪያ ያስፈልግዎታል.",0
"ማሸት መስጠት እወዳለሁ.ብዙ የሕፃን ዘይት እጠቀማለሁ ... የእርስዎ FAVE አቋም ምንድነው?",0
"እራት እንደገና መሄድ አለብን",0
"Yoyyoo yo ለ Drive Mac ውስጥ ፈቃድ እንዴት እንደሚቀይሩ ያውቃሉ.የእኔ የዩኤስቢ ፍላሽ አንፃፊ",0
"ጊቢስ ያልተሸፈነው ሁሴን",0
"እኔ ማውራት እወዳለሁ ግን አልችልም.አላውቅም?",0
"Y በጣም አጭር leh ይቁረጡ.U dun እንደ are?እሷ አልተሳካችም.እሷ በጣም አዘነች.",0
"እርስዎ የማይታመኑ ጨካኞች",0
"ሚስት 'እኔን የመግደል ጊዜን በትክክል ታውቀዋለች",0
"ልዕልት ለምን ትጠይቃለህ?",0
"እኔ ታላቅ ልዕልት ነኝ!ስለ እኔ ምን እያሰቡ ነው?:)",0
"ተባባሪ.መቁረጥ.Cter.Ctrygg.ሲቲርግግ.Ctargg.Ctagg.ማለትም እርስዎ",0
"ደህና ነው ስራ በዝቶብኛል ግን በጣም አሰልቺ ነኝ እኔ በጣም አሰልቺ ነኝ.እኔ oso dunno ምን ቀለም እንደመረጠች 4 እኔን መምረጥ.",0
"G ነገን የመጀመሪያ ደረጃ የለውም እናም ስለሆነም በሶስት እና በ LT ላይ ለማጨስ መሞከር የለበትም # & GT;",0
"እጅግ በጣም ጥሩ አስተሳሰብ- እርስዎ የሚፈልጉትን ሁሉ እንደሌለዎት አመስጋኝ ሁን. ያ ማለት ዛሬ ከ U የበለጠ ደስተኛ ለመሆን የሚያስችል ዕድል ይኖርዎታል. :-)",0
"መልካም ሳምንት እንዳለህ ተስፋ አደርጋለሁ.በቃ መመርመር",0
"እኔ ነበርኩኝ.እኔ በዚህ ዓመት ጥቂት ነገሮችን ካጠመዳሁ በኋላ ወኪሎቼን ተስፋ አደርጋለሁ.ይህ ሁሉ በ <ቦስተን ውስጥ ሁሉ በኒሲክ ሙከራ ነበር.",0
"ሐሙስ ማታ?አዎ እርግጠኛ የሆነ ነገር ከዚያ እንሰራለን",0
"ነፃ የስልክ ጥሪ ድምፅዎ ለመሰብሰብ እየጠበቀ ነው.በቀላሉ ለማጣራት ድብልቅ የሚለውን የይለፍ ቃል ይፃፉ.Usher እና ብሪኒየም ያግኙ.ኤፍኤምኤል ፖ.ቲክ ሣጥን 5249 MK17 92h.450 ፒ.ፒ. 16",1
"ምናልባትም ጭንቀት ሊሆን ይችላል.ነገሮች እየመጡ ነው እናም እኔ ከስራ ሁለት አስገራሚ የክፍያ መጠየቂያ ክፍያዎች አሉኝ ሁለት እና ከሦስት ወር በፊት አደረግሁ.",0
"ማስተማር የሚቻለው እንዴት ነው?እና የት.",0
"ስልክዎ ባትሪዎ ከሞተ ነው ብዬ አስባለሁ?ልነግርዎ ነበረብኝ እወድሃለሁ",0
"በዚህ አውቶቡስ ላይ ደስ የሚል ማሽተት እና የትምባሆ አይደለም ...",0
"ሁላችንም እዚህ እንጨነቃለን ደዌ እና ቴይለር ቀድሞውኑ በጣም መጥፎው ተደርገው ይታያሉ",0
"ሄይ ዘግይቶ ስለነበረው ስለ ቼልስ ምን እያደረገ ነው.",0
"ሁሉም ከስታርኦሎጂፎክስ ማርሊ ከዲዛዜ rcal ነጻነቶች እና ስመታዎች ሁሉ!የ Nodii ጨዋታዎችን ከማሽኮርመም ጋር ያሸንፉ !!የ << << << << << << >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>",1
"እኔ አንዴ ካገኘኋቸው ስጠኝ.በተጨማሪም በምናነጋግርበት ጊዜ ሁሉ ግርማ ሞገስ",0
"ነጭ fodage Oreoos ውስጥ መደብሮች ውስጥ ናቸው",0
"ጃንዋሪ ወንድ ሽያጭ!ሞቃት ጋይ ቻንግ አሁን ርካሽ ነው 08709222222922. ከ 1.5P  ደቂቃ ርካሽ እስከ 7.8p  Mock  ደቂቃጽሑፎችን ለማቆም 08712460324 (10P  ደቂቃ)",1
"ፍቅሬ !ለዛራ ለመሄድ ለምን ያህል ጊዜ ወስዶሽ?በቃላትህ ላይ ቃል አለኝ እናም እነሱን በማየታቸው ደስተኛ ነበር ነገር ግን አዝና ነበር.ናፈከኝ",0
"አዝናለሁ አዝናለሁ.",0
"አልችልም.የማርኪዎች ስሜት ይሰማኛል.በጣም የተበሳጨሁ.ዛሬ ሳምንታዊ ነገር ሁሉ ምንም ጣፋጭ ነገሮችን አልበላሁም ዛሬ ላሳለፋት አቅ plans ነበር.በሳምንቱ ሁሉ እየመነጭ ነበር.እና አሁን አልተራብም: ",0
"እሺ ሎው ግን በጣም ቀደም ብሎ አይደለም.አሁንም የፕሮጀክት ስብሰባ አለኝ.",0
"ደውልልኝ ዳሬዎ ጥሪዎን እየጠበቅኩ ነው.",0
"ማንም ሰው ሌላ ሰው ቢገባ የበለጠ ማግኘት ከቻልን ካርሎስ መጠየቅ እችል ነበር",0
"በእርግጥ ዛሬ ማሳሰቢያ ሊልክልዎ ነው.አስደሳች ቅዳሜና እሁድ ይኑርዎት",0
"ሰዎች የእኔን MSGGS ሲያዩ እነሱ የተሳሳቱ ናቸው ... እነሱ የተሳሳቱ ናቸው ቢም ጣፋጭ ጓደኞቼ ሱስ እንደ ሱስ አይሆኑም ..!ቢስቪል",0
"ገንዘብ !!!እርስዎ ዕድለኛ አሸናፊ ነዎት!2 ለድልድል ጽሑፍዎ ገንዘብዎን ከ £ 1 ሚሊዮን በላይ የሚሆኑ ፈቃድ ለመስጠት!PPT150xx3 + መደበኛ የጽሑፍ ተመን ሳጥን 403 W1T1JY",1
"ውድ ማቲዎ እባክዎን ከ 0906344040451 ይደውሉ ማሟያዎ 4 * lux Tenerierife የበዓል ቀን ወይም £ 1000 የገንዘብ ድጋፍ መሰብሰብ.PPM150 SAY T & CS Box334 SK38xh.",1
"አጣዳፊ!ከመሬት መስመር 09061749602 ይደውሉ.የእርስዎ ማበረታቻ 4 * የ Teneriore የበዓል ቀን ወይም £ 10000 የገንዘብ ጠባቂዎች መሰብሰብ SEE & CS ST & CS STESS28 ኤች.አይ.ቪ.20 1+ 1+",1
"ኩባንያውን በሚጠብቁ ሰዎች መገናኘት ስለ?ወደ ውስጥ ለመግባት ስምዎን እና እድሜዎን ብቻ ይመልሱ!በህብረተሰቡ (150 ፒ  ኤስኤምኤስ) ይደሰቱ",1
"የዩ.አር.ዲ.ዲ.ዲ.ዲ.ዲ.CC: 08718720201 POS Nock 11414 TCR  W1",1
"አስቂኝ ታሪኮች እና ልጃገረዶች እርስዎን እየጠበቁ ናቸው",1
"አጣዳፊ!እኛን ለማነጋገር እየሞከርን ነው እኛ ዛሬ የ 800 ሽልማት ዋስትና አግኝተዋል.ከመሬት መስመር 09050001808 ይደውሉ.የይገባኛል ጥያቄ M95.ትክክለኛ12-2hrs ብቻ",1
"እባክዎን የደንበኞች አገልግሎት ተወካራችን በ Freelone ላይ የ £ 1000 ጥሬ ገንዘብ ወይም £ 5000 ሽልማት አግኝተዋል!",1
"ፓስታኒክ እና ብሉቶ thathing ነፃ.Nokia ነፃ.በብርቱካን ኮንትራት ላይ ሞቶሮላ ነፃ እና እጥፍ ጨርስን ይያዙ.በ 08000839402 ይደውሉ ወይም ይደውሉ",1
"ለ 1 ኛ ሳምንት ነፃ!የለም 1 Nokia በየሳምንቱ ከ 8007 ጀምሮ.",1
"እስቲ ገምት!እርስዎ በድብቅ ምስጢራዊነት የሚያውቁዎት አንድ ሰው!ማን እንደሆነ ለማወቅ ይፈልጋሉ?ከ 0906539454514144 ን ከስር ካለው ቀዲ ፍለጋ",1
"ያንን አድናቆትዎን የሚያውቁትን ሰው እናውቃለን.ማን እንደሆነ ለማወቅ 0905809721 ይደውሉ.Poxbox 6 LS15hb 150p",1
"1000 የማሽኮርመም ማሽቆልቆል!TXT ልጃገረድ ወይም የብሉዝ እና ዕድሜ ለምሳሌ ወደፊት ለመሳተፍ እና ለመወያየት 18 እስከ 8007!",1
"18 ቀናት ወደ ዩሮ2004 Kickoff!በየቀኑ ለሁሉም የቅርብ ጊዜ ዜናዎች እና ውጤቶችን ይነገዎታል.ከደንበኝነት ምዝገባ ምዝገባ ላክ ዩሮ ያግኙ ወደ 83222 ይቆዩ.",1
"ኢስተር ኦፕሬሽን ቴሌቪዥን ጥያቄዎች.ምን አበባ እራሷን ትወዳለች?D = ቫዮሌት ኢ = Lulipi f = lyly Txt d e ወይም F ወደ 84025 አሁን 4 ዕድል 2 1 ቅናሽ £ 100 የጥሬ ገንዘብ ዊኬት  150P16 +",1
"በአከባቢዎ ውስጥ አዲስ የአካባቢያዊ ቀናት አሉን - በአከባቢዎ ውስጥ የተመዘገቡ ብዙ አዳዲስ ሰዎች.መልስ አሁን የሚጀመርበት ቀን!18 ብቻ www.flitrarty.us ምላሽ 16 ብቻ",1
"አንድ ሰው የምታውቀው ሰው የፍቅር ጓደኝነት አገልግሎታችንን 2 ያነጋግረዎታል!ማንን መገመት አይቻልም?ይደውሉ 090580918554 አሁንም ሁሉም ይገለጣሉ.Pox Box385 M6 6WU",1
"አጣዳፊ!እኛን ለማነጋገር እየሞከርን ነው እኛ ዛሬ የ 800 ሽልማት ዋስትና አግኝተዋል.ከመሬት መስመር 09050003091 ይደውሉ.ጥያቄ C52 ን ያቅርቡ.ትክክለኛ12-2hrs ብቻ",1
"ውድ ኡይት ወደ ኤክስኬት ተጋብዘዋል.ይህ እርስዎን ለማነጋገር የእኛ የመጨረሻ ሙከራ ነው!TXT ውይይት ወደ 86688",1
"የ SIPIX ዲጂታል ካሜራ ተሸልመዋል!ከ 09061221061 ከባህር ዳርቻ ይደውሉ.በ 28 ቀናት ውስጥ ማድረስ.T cs box177.M221bp.2 ዓመት የዋስትና ማረጋገጫ.150 ppm.16.p ፒ £ 3.99",1
"አጣዳፊ!የተንቀሳቃሽ ስልክ ቁጥርዎ በ £ 2000 ሽልማት የተሰጠው ጥሪ 09061790121 ከመሬት መስመር ጋር ተስተካክሏል.የይገባኛል ጥያቄ 3030 ተቀባይነት ያለው 12 ሰከንድ ብቻ",1
"ውድ ተመዝግቦ ዑር ዑር £ 100 £ 100 የስጦታ ቫውቸር ቢስተም £ 100 £ 100 Quicker Prucious ን ይሳሉ.የኤልቪ ግሪክ ልደት መቼ ነበር?ከ 80062 መልስ መስጠት",1
"ለ O2 ተጠቃሚ አስፈላጊ መረጃ.ዛሬ የእርስዎ ዕድለኛ ቀን ነው!2 ረዳት በ http:www.uarwinner.com ላይ ምን እንደሚመዘግብ ይወቁ?",1
"44905000000301 £ 2000 ዋጋ አግኝተዋል!ለመጠየቅ 0905000000301 ይደውሉ.",1
"የፍጥነት መጠናናት አሰልቺ ነው?ኤም ኤም ቲስታር ስዋይን የማይወዱ እና አዲስ ቻትዎን ከሌለዎት የፍጥነት ማጠራቀሚያ TXT Pratchat ን ይሞክሩ!ቻት 80155 Pox16504W45wuck 150p  msg rcd 16",1
"በሳምንት 080007776320 ዶላር ብቻ የ <ዲስክ> ን አዲስ የቪዲዮ ስልክ 70 የቪዲዮ ስልክ በማንኛውም ጊዜ ይፈልጋሉ",1
"በተንቀሳቃሽ የዳሰሳ ጥናታችን ትናንት ለመሳተፍ!አሁን 500 ጽሑፎችን ማግኘት ይችላሉ 2 የሚጠቀሙበት ግን.2 ያግኙ ጽሑፎችን ወደ 80160 T & C www.ttxt43.com 1.50p ይላኩ",1
"የዩኤች ኤች.ሜ.ቪ ጥያቄዎች በጥሬ ገንዘብ ቀሪ ሂሳብ በአሁኑ ጊዜ £ 500 ነው.",1
"እንደ ብዙ ነፃ ጥያቄዎችን ከ 1stchoic.co.ko.uk ጋር እንደሚፈልጉት አይርሱ.ለተጨማሪ መረጃ 08707808226 ይደውሉ.",1
"አላውቀውም እና አላውቃቸውም.አሁን ከውጭ ወደ 86688 ላክ እና እርስ በእርስ እንገኝ!150p  msg rcvd ብቻ.HG  Suite342  2 CLES  PROLE  W1j6hl ldn.18 ዓመት ወይም ከዚያ በላይ.",1
"አመሰግናለሁ አሸናፊ በኤስኤምኤስ ያሳውቁ.መልካም ምኞት!የወደፊቱ የግብይት መልስ ወደ 84122 የደንበኞች አገልግሎቶች 08450542832",1
"1000 ዎቹ የሴቶች ልጃገረዶች ብዙ የአገር ውስጥ 2 U ድንግል 2 ዩ.አር.የእነሱ 4fil ለእነኛዎ?ጽሁፍ እስከ 69911 (£ 1.50p. m)",1
"የ FA ዋንጫ የመጨረሻ TKTS ን ለማሸነፍ ነፃ ግቤት በ 2 የ WKLY CONTITS ውስጥ ነፃ የመግቢያ ጥያቄ (STD TXTACT) T & C ይተግብሩ 0845281007501010 ዎቹ",1
"በኦዚክ ውስጥ በ WRC ሰልፍ ውስጥ ምን እንደሚወስድ ተካፈሉ?ከሉኮዚድ ኃይል ጋር ማድረግ ትችላላችሁ!የጽሑፍ ዘንግ ወደ 61200 (25 p) ጥቅሎችን ወይም ሉኮዚዳድ.ኮ.ኮ.ክ.ክwrc & ToCrcc & ToCrcc & ToCovity U!",1
"በዮርዳኖስ ነፃ የጾታ ግንኙነት የ sex ታ ግንኙነት ይደግፋል!በቃ ሕፃን ወደ 88600 ያቅርቡ. ከዚያ እያንዳንዱ WK የፍትወት ዝመናን ያግኙ!Pocksbabe.co.uk 4 ተጨማሪ ሥዕሎች.16 £ 3  WK 087016248",1
"1 አዲስ የድምፅ መልእክት አለዎት.እባክዎን 08719181503 ይደውሉ",1
